ram_gb,storage_gb,screen_size_inch,brand_grouped,model_grouped,cpu_brand,cpu_tier,gpu_tier,storage_type_clean,condition_clean,warranty_status,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,ram_suspicious,storage_suspicious,screen_suspicious,potential_dedicated_gpu,repair_mismatch,is_soft_duplicate_spec,target_price,log_target_price,source,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu
16.0,512.0,17.95,ASUS,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,12999999.0,16.38045991542581,chotot,0,1,0,0,0
16.0,256.0,13.95,Dell,Latitude,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7300000.0,15.803385043104912,chotot,0,0,0,0,0
16.0,256.0,13.95,Dell,Latitude,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,8200000.0,15.919644834185693,chotot,0,0,0,0,0
8.0,128.0,13.95,Lenovo,ThinkPad,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,3000000.0,14.914123179965662,chotot,0,0,0,0,0
8.0,256.0,13.95,Lenovo,Other,AMD,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,True,False,False,False,False,False,False,8500000.0,15.955576839107596,chotot,0,1,0,0,1
8.0,256.0,13.95,Dell,Vostro,Intel,Mid,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,5000000.0,15.424948670398354,chotot,0,0,0,0,0
4.0,256.0,15.95,HP,Other,Intel,Entry,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,3000000.0,14.914123179965662,chotot,0,1,0,0,1
32.0,512.0,13.95,Lenovo,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,13800000.0,16.440179222591198,chotot,0,1,0,0,0
16.0,256.0,,Microsoft,Other,Other,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,True,True,True,True,True,False,False,False,False,False,False,15000000.0,16.52356082573315,chotot,0,1,1,1,1
8.0,512.0,15.95,Other,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,2700000.0,14.80876270134486,chotot,1,1,0,0,0
16.0,512.0,15.95,Acer,Nitro 5,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,16990000.0,16.648135552506265,chotot,0,0,0,0,0
32.0,1024.0,15.95,Dell,Precision,Intel,High,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,27000000.0,17.11134746100564,chotot,0,0,0,0,0
16.0,512.0,15.95,Dell,Precision,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,9500000.0,16.066802461833923,chotot,0,0,0,0,0
16.0,,13.95,Apple,MacBook Pro,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,False,False,True,False,False,False,False,False,False,7500000.0,15.830413711839864,chotot,0,0,0,0,1
16.0,256.0,,Dell,Latitude,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,False,False,False,False,False,False,False,4300000.0,15.274125813221904,chotot,0,0,0,0,0
8.0,256.0,15.95,HP,Elitebook,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,4200000.0,15.250595321348806,chotot,0,0,0,0,0
16.0,256.0,13.95,Lenovo,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,7990000.0,15.893701442898896,chotot,0,1,0,0,0
16.0,1024.0,15.95,Acer,Nitro 5,AMD,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,False,False,False,False,False,False,False,False,False,False,False,False,10000000.0,16.118095750958314,chotot,0,0,0,0,0
16.0,1024.0,13.95,Dell,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,6000000.0,15.607270193858982,chotot,0,1,0,0,0
16.0,512.0,13.95,ASUS,Other,AMD,High,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,28490000.0,17.165063741574127,chotot,0,1,0,0,0
8.0,128.0,13.95,Apple,MacBook Pro,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,4000000.0,15.201805169084134,chotot,0,0,0,0,1
8.0,512.0,13.95,Apple,MacBook Pro,Other,Other,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,True,True,False,False,False,False,False,False,4499999.0,15.319587954740548,chotot,0,0,1,1,1
16.0,256.0,13.95,Apple,MacBook Pro,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,7200000.0,15.789591722875162,chotot,0,0,0,0,0
4.0,256.0,13.95,Dell,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,False,False,False,False,False,False,False,False,False,False,False,False,3500000.0,15.068273812173889,chotot,0,1,0,0,0
4.0,127.0,15.95,Lenovo,Other,Intel,Low,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,True,False,False,False,False,False,False,False,False,False,False,False,2000000.0,14.508658238524095,chotot,0,1,0,0,0
16.0,512.0,13.95,ASUS,Other,AMD,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,18000000.0,16.705882371415992,chotot,0,1,0,0,0
16.0,512.0,15.95,Acer,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,14555555.0,16.493483334363557,chotot,0,1,0,0,0
16.0,256.0,13.95,Lenovo,ThinkPad X1 Carbon,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,9000000.0,16.012735246411598,chotot,0,0,0,0,0
16.0,256.0,13.95,Apple,Macbook air m4,Apple,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,22490000.0,16.928581368399705,chotot,0,0,0,0,1
8.0,512.0,15.95,ASUS,Vivobook 15,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,8900000.0,16.001561947061912,chotot,0,0,0,0,0
8.0,256.0,13.95,Toshiba,Other,Intel,Entry,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,3800000.0,15.150511887854474,chotot,0,1,0,0,0
8.0,128.0,,Lenovo,Other,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,1500000.0,14.220976332738882,chotot,0,1,0,0,1
8.0,,,MSI,Other,Intel,Upper-mid,Dedicated - Other/Entry,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,True,True,False,False,False,False,False,False,False,False,10500000.0,16.166885910365842,chotot,0,1,0,0,0
8.0,256.0,13.95,HP,ProBook,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7900000.0,15.88237344401952,chotot,0,0,0,0,0
4.0,128.0,11.95,Other,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,True,True,False,False,False,False,False,False,False,False,False,False,False,2500000.0,14.731801689838347,chotot,1,1,0,0,0
4.0,128.0,13.95,HP,Other,AMD,Entry,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,5790000.0,15.571643022260735,chotot,0,1,0,0,1
16.0,512.0,15.95,Lenovo,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,23500000.0,16.97251102166758,chotot,0,1,0,0,0
16.0,256.0,15.95,Dell,Precision,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,11500000.0,16.257857680289998,chotot,0,0,0,0,0
16.0,256.0,13.95,Dell,Latitude 14 7000,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,8000000.0,15.894952224644102,chotot,0,0,0,0,0
4.0,,,HP,Other,Other,Other,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,True,True,True,False,False,False,False,False,False,1200000.0,13.997832948091215,chotot,0,1,1,1,1
8.0,,13.95,Apple,MacBook Air,Intel,Entry,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,False,False,True,False,False,False,False,False,False,6700000.0,15.717618233614914,chotot,0,0,0,0,1
16.0,512.0,13.95,ASUS,Other,Intel,Other,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,15000000.0,16.52356082573315,chotot,0,1,0,1,0
16.0,512.0,15.95,ASUS,Other,AMD,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,14200000.0,16.468752592994022,chotot,0,1,0,0,0
8.0,128.0,13.95,Dell,Inspiron,Intel,Mid,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,False,False,False,False,True,False,False,False,False,False,False,False,1450000.0,14.187074804051692,chotot,0,0,0,0,0
4.0,127.0,,ASUS,Other,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,3200000.0,14.978661680269909,chotot,0,1,0,0,1
8.0,256.0,15.95,Dell,Precision,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,9500000.0,16.066802461833923,chotot,0,0,0,0,1
16.0,512.0,15.95,Other,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,True,False,False,False,False,False,False,False,False,False,False,False,False,19500000.0,16.785925074816024,chotot,1,1,0,0,0
16.0,512.0,17.95,Dell,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,19800000.0,16.801192546169812,chotot,0,1,0,0,0
8.0,256.0,15.95,Dell,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,8999000.0,16.01262412913954,chotot,0,1,0,0,0
8.0,,,Apple,MacBook Pro,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,True,False,True,False,False,False,False,False,False,3000000.0,14.914123179965662,chotot,0,0,0,0,1
16.0,512.0,13.95,HP,Elitebook,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,13500000.0,16.41820031748273,chotot,0,0,0,0,0
16.0,512.0,16.0,Apple,MacBook Pro M1,Apple,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,True,True,False,False,False,False,False,False,23000000.0,16.951004817371683,chotot,0,0,0,0,1
8.0,256.0,13.95,Dell,Latitude,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,4600000.0,15.341567078850604,chotot,0,0,0,0,0
8.0,512.0,15.95,Acer,Nitro 5,AMD,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,9000000.0,16.012735246411598,chotot,0,0,0,0,0
8.0,256.0,13.95,Lenovo,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,4200000.0,15.250595321348806,chotot,0,1,0,0,0
8.0,256.0,,Sony,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,True,False,False,False,False,False,False,False,False,4100000.0,15.226497775576943,chotot,0,1,0,0,0
8.0,512.0,,ASUS,Vivobook 15,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,9000000.0,16.012735246411598,chotot,0,0,0,0,1
16.0,256.0,13.95,Dell,Latitude,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,8800000.0,15.990262393084793,chotot,0,0,0,0,0
,,,ASUS,Other,Other,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,True,True,True,True,True,False,False,False,False,False,False,2000000.0,14.508658238524095,chotot,0,1,1,1,1
16.0,512.0,13.95,Apple,Other,Apple,Mid,Other,Other,Mới,Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,28500000.0,17.1654146803266,chotot,0,1,0,0,1
8.0,256.0,,Apple,MacBook Pro,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,9000000.0,16.012735246411598,chotot,0,0,0,0,1
32.0,512.0,15.95,Other,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,True,True,False,False,False,False,False,False,False,False,False,False,False,15500000.0,16.5563506464056,chotot,1,1,0,0,0
16.0,256.0,15.95,Dell,Precision,Intel,High,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,18500000.0,16.733281344102608,chotot,0,0,0,0,0
16.0,256.0,13.95,Apple,MacBook Pro,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,False,False,False,False,False,False,False,False,False,False,False,False,8500000.0,15.955576839107596,chotot,0,0,0,0,0
16.0,512.0,13.95,Lenovo,ThinkPad X1 Carbon,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,12000000.0,16.300417291085605,chotot,0,0,0,0,0
16.0,256.0,13.95,Apple,MacBook Air,Apple,Mid,Other,SSD,Mới,Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,28000000.0,17.147715103853763,chotot,0,0,0,0,1
8.0,256.0,15.95,ASUS,X Series,Intel,Entry,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,5300000.0,15.483217567201578,chotot,0,0,0,0,0
16.0,256.0,13.95,Lenovo,Other,AMD,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,4950000.0,15.414898336565054,chotot,0,1,0,0,0
8.0,256.0,13.95,Lenovo,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,5100000.0,15.444751293772969,chotot,0,1,0,0,0
16.0,512.0,13.95,Lenovo,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,12000000.0,16.300417291085605,chotot,0,1,0,0,0
4.0,127.0,13.95,Lenovo,Other,Other,Other,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,True,True,False,False,False,False,False,False,1100000.0,13.910821646859096,chotot,0,1,1,1,1
8.0,127.0,15.95,Dell,Other,Intel,Mid,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,False,False,False,False,False,False,False,False,False,False,3500000.0,15.068273812173889,chotot,0,1,0,0,0
8.0,512.0,13.95,Apple,MacBook Air,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,6000000.0,15.607270193858982,chotot,0,0,0,0,0
8.0,512.0,15.95,MSI,Gaming Thin GF,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,10000000.0,16.118095750958314,chotot,0,0,0,0,0
8.0,128.0,13.95,Dell,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,2000000.0,14.508658238524095,chotot,0,1,0,0,0
8.0,127.0,13.95,Dell,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,6990000.0,15.7599912572715,chotot,0,1,0,0,0
8.0,512.0,13.95,Apple,MacBook Air,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,7500000.0,15.830413711839864,chotot,0,0,0,0,0
16.0,512.0,15.95,HP,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Mới,Active,False,True,False,False,False,False,False,False,False,False,False,False,False,15500000.0,16.5563506464056,chotot,0,1,0,0,0
8.0,256.0,11.95,Apple,Other,Other,Other,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,3400000.0,15.039286283703994,chotot,0,1,1,1,0
16.0,1024.0,15.95,MSI,Other,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,True,False,False,False,True,False,False,12300000.0,16.325109901643454,chotot,0,1,0,0,1
4.0,127.0,11.95,Apple,MacBook Air,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,1800000.0,14.403297778421797,chotot,0,0,0,0,1
16.0,1024.0,17.95,ASUS,TUF Gaming,AMD,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,11000000.0,16.213405921671733,chotot,0,0,0,0,0
8.0,127.0,13.95,Apple,MacBook Air,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,3800000.0,15.150511887854474,chotot,0,0,0,0,0
16.0,512.0,13.95,ASUS,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,11000000.0,16.213405921671733,chotot,0,1,0,0,0
8.0,256.0,13.95,Lenovo,Other,AMD,Mid,Integrated - AMD Radeon,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,6700000.0,15.717618233614914,chotot,0,1,0,0,0
8.0,256.0,13.95,HP,Other,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,True,False,False,False,False,False,False,5890000.0,15.588766725407044,chotot,0,1,0,0,1
8.0,128.0,9.95,Toshiba,Other,Intel,Low,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Expired,False,False,False,False,False,False,False,False,False,False,False,False,False,2800000.0,14.845130332288226,chotot,0,1,0,0,0
16.0,512.0,15.95,ASUS,Other,Other,Other,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,14500000.0,16.489659276356317,chotot,0,1,1,1,1
8.0,256.0,13.95,Dell,Inspiron,Intel,Entry,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,3600000.0,15.096444681204078,chotot,0,0,0,0,0
4.0,127.0,13.95,Lenovo,IdeaPad,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,1500000.0,14.220976332738882,chotot,0,0,0,0,1
16.0,512.0,15.95,Lenovo,Other,AMD,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,21890000.0,16.901540515182006,chotot,0,1,0,0,0
8.0,256.0,13.95,MSI,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,8200000.0,15.919644834185693,chotot,0,1,0,0,0
8.0,,,HP,Other,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,True,False,True,True,False,True,False,False,False,True,False,False,12000000.0,16.300417291085605,chotot,0,1,0,0,1
8.0,256.0,15.95,ASUS,Vivobook 15,Intel,Entry,Integrated - Intel,SSD,Mới,Active,False,False,False,False,False,False,False,False,False,False,False,False,False,4400000.0,15.29711532616119,chotot,0,0,0,0,0
8.0,256.0,13.95,ASUS,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,5300000.0,15.483217567201578,chotot,0,1,0,0,0
8.0,256.0,,Apple,MacBook Air M1,Apple,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,True,False,True,False,False,False,False,False,False,10490000.0,16.16593307570136,chotot,0,0,0,0,1
16.0,256.0,13.95,Dell,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,10490000.0,16.16593307570136,chotot,0,1,0,0,0
16.0,256.0,13.95,Lenovo,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,6500000.0,15.687312888712007,chotot,0,1,0,0,0
8.0,,13.95,Apple,MacBook Air M1,Apple,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,False,False,True,False,False,False,False,False,False,13000000.0,16.380459992348886,chotot,0,0,0,0,1
,,,Apple,MacBook Pro,Intel,Mid,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,True,True,True,False,True,False,False,False,False,False,False,4900000.0,15.404745967162468,chotot,0,0,0,0,1
16.0,127.0,15.95,ASUS,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,4000000.0,15.201805169084134,chotot,0,1,0,0,0
8.0,250.0,15.95,Dell,Latitude E Series,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,2600000.0,14.77102238760702,chotot,0,0,0,0,0
4.0,127.0,13.95,Lenovo,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,1850000.0,14.430696737594902,chotot,0,1,0,0,0
8.0,127.0,,Sony,Other,Other,Other,Other,SSD,Đã sử dụng (qua sửa chữa),Manufacturer,False,False,False,False,True,True,True,False,False,False,False,False,False,1515000.0,14.230926656991397,chotot,0,1,1,1,1
16.0,512.0,15.95,Apple,MacBook Pro,Intel,High,Other,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,True,False,False,False,False,False,False,8500000.0,15.955576839107596,chotot,0,0,0,0,1
8.0,256.0,13.95,Dell,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,5999000.0,15.607103513329664,chotot,0,1,0,0,0
32.0,512.0,13.95,Lenovo,Other,Intel,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,15990000.0,16.587474147349223,chotot,0,1,0,0,0
16.0,512.0,15.95,Acer,Other,Intel,Mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,24500000.0,17.01418371633128,chotot,0,1,0,0,0
16.0,512.0,13.95,Lenovo,Other,AMD,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,False,False,False,False,False,False,False,False,False,False,9990000.0,16.11709525072483,chotot,0,1,0,0,0
8.0,256.0,13.95,Sony,Other,Intel,Mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,1800000.0,14.403297778421797,chotot,0,1,0,0,0
16.0,256.0,15.95,Toshiba,Other,Intel,Upper-mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,True,False,False,False,False,False,False,4900000.0,15.404745967162468,chotot,0,1,0,0,1
16.0,1024.0,15.95,Apple,MacBook Pro,Apple,Upper-mid,Integrated - Intel,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,25500000.0,17.05418904934434,chotot,0,0,0,0,0
,,,Dell,Inspiron,Other,Other,Other,Other,Đã sử dụng (chưa sửa chữa),Manufacturer,False,False,False,True,True,True,True,True,False,False,False,False,False,6000000.0,15.607270193858982,chotot,0,0,1,1,1
16.0,512.0,13.95,Dell,Other,Intel,Upper-mid,Dedicated - Other/Entry,SSD,Đã sử dụng (chưa sửa chữa),Active,False,True,False,False,False,False,False,False,False,False,False,False,False,8990000.0,16.0116235176825,chotot,0,1,0,0,0
8.0,256.0,13.95,Dell,Latitude,Intel,Mid,Other,SSD,Đã sử dụng (chưa sửa chữa),Active,False,False,False,False,False,False,False,False,False,False,False,False,False,7000000.0,15.76142084987672,chotot,0,0,0,0,1
