origin_clean,origin_missing_or_unknown,brand_clean,brand_mismatch_title,model_clean,model_recovered,_ram_gb,_storage_gb,_screen_size_inch,_title_ram_gb,_title_storage_gb,_title_cpu,_title_screen_size_inch,_ram_gb_filled,_storage_gb_filled,_screen_size_inch_filled,ram_missing,storage_capacity_missing,screen_missing,ram_suspicious,storage_missing_all,cpu_missing,cpu_brand,cpu_tier,gpu_missing,gpu_tier,potential_dedicated_gpu,warranty_months,warranty_status,has_warranty,storage_type_clean,was_storage_type_imputed,condition_clean,repair_mismatch,condition_warranty_inconsistent,brand_grouped,model_grouped,brand_is_rare,model_is_rare,_price
Unknown,True,Apple,False,MacBook,MacBook,8.0,512.0,11.95,8.0,512.0,Unknown,12.0,8.0,512.0,11.95,False,False,False,False,False,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Other,False,True,4200000.0
Unknown,True,Apple,False,MacBook Air M2,MacBook Air M2,16.0,256.0,,16.0,256.0,m2,,16.0,256.0,,False,False,True,False,False,False,Apple,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air M2,False,False,15990000.0
Mỹ,False,Dell,False,Dòng Khác,Latitude,16.0,1024.0,13.95,16.0,1024.0,Unknown,,16.0,1024.0,13.95,False,False,False,False,False,False,Intel,Other,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,17000000.0
Unknown,True,ASUS,False,ASUSPRO,ASUSPRO,8.0,500.0,,4.0,500.0,i5 4210u,,8.0,500.0,,False,False,True,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,HDD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,850000.0
Unknown,True,Dell,False,Dòng Khác,Dòng Khác,8.0,127.0,13.95,8.0,128.0,i5 4200u,14.0,8.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,2686686.0
Unknown,True,Acer,False,One,One,2.0,127.0,,2.0,,n3060,,2.0,127.0,,False,False,True,False,False,False,Unknown,Low,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,999000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,8.0,128.0,13.95,8.0,,Unknown,,8.0,128.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,2800000.0
Other,False,Lenovo,False,Legion 5,Legion 5,16.0,256.0,15.95,16.0,256.0,Unknown,,16.0,256.0,15.95,False,False,False,False,False,False,AMD,Other,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion 5,False,False,9500000.0
Unknown,True,HP,False,Probook 400,Probook 400,8.0,,,,,Unknown,,8.0,,,False,True,True,False,True,True,Unknown,Missing,True,Missing,False,0.0,Expired,False,Unknown,False,Đã sử dụng (chưa sửa chữa),True,False,HP,Other,False,True,3000000.0
Unknown,True,HP,False,ProBook,ProBook,8.0,250.0,15.95,8.0,,i5 6200u,,8.0,250.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,ProBook,False,False,2300000.0
Unknown,True,HP,False,Dòng Khác,Dòng Khác,16.0,512.0,15.95,16.0,512.0,Unknown,15.6,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,13500000.0
Unknown,True,Acer,False,Aspire 5,Aspire 5,16.0,512.0,15.95,16.0,512.0,i5-13420h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,11000000.0
Unknown,True,Dell,False,Vostro,Vostro,8.0,127.0,13.95,8.0,,Unknown,13.0,8.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Vostro,False,False,700000.0
Unknown,True,Acer,False,Predator Helios Neo 16,Predator Helios Neo 16,16.0,512.0,15.95,16.0,512.0,i7-13500hx,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,24500000.0
Unknown,True,MSI,False,Modern 14,Modern 14,8.0,256.0,13.95,8.0,,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,2900000.0
Unknown,True,Lenovo,False,Dòng Khác,LOQ,16.0,512.0,,12.0,512.0,Unknown,,16.0,512.0,,False,False,True,False,False,False,AMD,Other,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,15000000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,1025.0,17.95,,,Unknown,,16.0,1025.0,17.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,7900000.0
Unknown,True,Dell,False,Inspiron,Inspiron,16.0,500.0,,,,Unknown,,16.0,500.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,9000000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,,,,,,Unknown,,,,,True,True,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,8950000.0
Unknown,True,Apple,False,MacBook Pro M1,MacBook Pro M1,16.0,512.0,13.95,32.0,1024.0,m1 pro,14.0,16.0,512.0,13.95,False,False,False,False,False,False,Apple,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M1,False,False,29500000.0
Unknown,True,ASUS,False,ROG Zephyrus G14,ROG Zephyrus G14,16.0,512.0,13.95,16.0,,ryzen 7,,16.0,512.0,13.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,20900000.0
Unknown,True,Lenovo,False,ThinkPad X1 Carbon,ThinkPad X1 Carbon,32.0,512.0,,32.0,512.0,i7-1270p,,32.0,512.0,,False,False,True,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad X1 Carbon,False,False,16500000.0
Trung Quốc,False,HP,False,Chromebook 14,Chromebook 14,,250.0,,8.0,,Unknown,,8.0,250.0,,True,False,True,False,False,False,Unknown,Other,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,1400000.0
Việt Nam,False,HP,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,3900000.0
Unknown,True,Dell,False,Dòng Khác,Latitude,16.0,256.0,13.95,16.0,256.0,Unknown,13.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,8990000.0
Unknown,True,Dell,False,Latitude E Series,Latitude E Series,8.0,256.0,11.95,8.0,256.0,i7 6600u,12.5,8.0,256.0,11.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude E Series,False,False,3590000.0
Unknown,True,HP,False,Pavilion Gaming,Pavilion Gaming,8.0,127.0,15.95,8.0,128.0,i7 8750h,15.6,8.0,127.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,True,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,3500000.0
Unknown,True,Dell,False,Inspiron,Inspiron,8.0,128.0,15.95,8.0,,i3-5005u,15.6,8.0,128.0,15.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,1700000.0
Unknown,True,Lenovo,False,IdeaPad,IdeaPad,8.0,512.0,15.95,8.0,512.0,i5-9300hf,15.6,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,IdeaPad,False,False,5600000.0
Unknown,True,Dell,False,Vostro,Vostro,16.0,256.0,13.95,16.0,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Vostro,False,False,8000000.0
Mỹ,False,HP,False,Elitebook,Elitebook,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook,False,False,5100000.0
Unknown,True,ASUS,False,Vivobook 15,Vivobook 15,16.0,512.0,,16.0,512.0,Unknown,,16.0,512.0,,False,False,True,False,False,False,AMD,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Vivobook 15,False,False,8800000.0
Unknown,True,Lenovo,False,Ideapad Slim,Ideapad Slim,8.0,512.0,15.95,8.0,512.0,i7-8565u,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,5700000.0
Unknown,True,Microsoft,False,Surface Laptop 3,Surface Laptop 3,8.0,256.0,15.95,8.0,256.0,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,9700000.0
Unknown,True,Dell,False,Dòng Khác,Dòng Khác,8.0,,13.95,8.0,,Unknown,14.0,8.0,,13.95,False,True,False,False,True,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,5500000.0
Unknown,True,Hãng khác,False,Dòng Khác,Dòng Khác,8.0,256.0,,8.0,256.0,Unknown,,8.0,256.0,,False,False,True,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,4100000.0
Nhật Bản,False,Dell,False,Precision,Precision,16.0,256.0,15.95,,,Unknown,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),True,False,Dell,Precision,False,False,10500000.0
Unknown,True,Lenovo,False,Legion Y,Legion Y,16.0,512.0,15.95,,,i7-13650hx,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,24000000.0
Mỹ,False,HP,False,Elitebook,Elitebook,16.0,256.0,13.95,16.0,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook,False,False,10900000.0
Mỹ,False,Dell,False,Latitude,Latitude,16.0,256.0,13.95,16.0,,i7 10850h,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,7800000.0
Việt Nam,False,Acer,False,Aspire 3,Aspire 3,8.0,256.0,15.95,8.0,,Unknown,15.0,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,5900000.0
Unknown,True,Dell,False,Latitude 15 5000,Latitude 15 5000,16.0,256.0,15.95,,,i7-12800h,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,12800000.0
Unknown,True,Dell,False,Inspiron 15,Inspiron 15,8.0,512.0,,8.0,512.0,Unknown,,8.0,512.0,,False,False,True,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,5200000.0
Unknown,True,Lenovo,False,Thinkpad e14,Thinkpad e14,8.0,256.0,13.95,8.0,256.0,i5-10210u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,5800000.0
Nhật Bản,False,Lenovo,False,ThinkPad,ThinkPad,16.0,256.0,13.95,16.0,256.0,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,6900000.0
Unknown,True,Dell,False,Latitude 13 5000,Latitude 13 5000,16.0,256.0,13.95,16.0,,Unknown,13.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,6700000.0
Mỹ,False,Dell,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,i5 8250,13.3,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,4999999.0
Unknown,True,ASUS,False,X Series,X Series,2.0,480.0,13.95,2.0,,n2830,,2.0,480.0,13.95,False,False,False,False,False,False,Intel,Low,False,Integrated - Intel,False,0.0,Expired,False,HDD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,X Series,False,False,999000.0
Mỹ,False,Dell,False,XPS 13,XPS 13,16.0,256.0,13.95,,,Unknown,13.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,XPS 13,False,False,9000000.0
Mỹ,False,Lenovo,False,ThinkPad,ThinkPad,16.0,256.0,,16.0,,Unknown,,16.0,256.0,,False,False,True,False,False,False,Intel,Other,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,14200000.0
Unknown,True,Lenovo,False,ThinkPad,ThinkPad,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Other,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,18500000.0
Unknown,True,HP,False,ProBook,ProBook,8.0,256.0,15.95,8.0,256.0,i5-7200u,15.6,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,ProBook,False,False,5500000.0
Unknown,True,Dell,False,Vostro 14 5000,Vostro 14 5000,16.0,512.0,13.95,16.0,512.0,i5-11300h,14.0,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,9500000.0
Mỹ,False,Dell,False,Latitude,Latitude,8.0,127.0,13.95,8.0,256.0,Unknown,,8.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,4500000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,8.0,127.0,13.95,8.0,128.0,Unknown,13.3,8.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,5000000.0
Unknown,True,Acer,False,Swift 3,Swift 3,8.0,500.0,,,,i5-8250u,,8.0,500.0,,False,False,True,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,5000000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,8.0,127.0,13.95,8.0,128.0,Unknown,,8.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,7200000.0
Việt Nam,False,Lenovo,False,Legion 5,Legion 5,16.0,512.0,15.95,16.0,,ryzen 7,15.6,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion 5,False,False,19500000.0
Unknown,True,Microsoft,False,Surface Book 2,Surface Book 2,16.0,512.0,13.95,16.0,512.0,Unknown,,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,10500000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,512.0,15.95,16.0,512.0,i7-10750h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,14000000.0
Unknown,True,ASUS,False,Dòng Khác,Dòng Khác,8.0,1024.0,,8.0,,i5-6600u,,8.0,1024.0,,False,False,True,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Dòng Khác,False,False,3500000.0
Mỹ,False,Apple,False,MacBook Pro,MacBook Pro,16.0,500.0,13.95,,500.0,Unknown,,16.0,500.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,HDD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,2000000.0
Mỹ,False,Lenovo,False,ThinkPad X1 Carbon,ThinkPad X1 Carbon,16.0,512.0,13.95,16.0,512.0,Unknown,14.0,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad X1 Carbon,False,False,13900000.0
Unknown,True,Lenovo,False,Legion 5,Legion 5,16.0,512.0,15.95,16.0,,i9-13900hx,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,High,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion 5,False,False,29990000.0
Mỹ,False,HP,False,Elitebook,Elitebook,4.0,127.0,13.95,,,Unknown,,4.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook,False,False,2500000.0
Nhật Bản,False,Dell,False,Dòng Khác,Latitude,8.0,256.0,15.95,,,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,6900000.0
Unknown,True,Huawei,False,MateBook D,MateBook D,32.0,1024.0,13.95,32.0,1024.0,i5-13500h,14.0,32.0,1024.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Other,Other,True,True,10490000.0
Unknown,True,Lenovo,False,Dòng Khác,Dòng Khác,8.0,512.0,15.95,,,Unknown,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,6500000.0
Unknown,True,HP,False,Elitebook 800,Elitebook 800,8.0,127.0,,8.0,,i5-4310u,,8.0,127.0,,False,False,True,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook 800,False,False,2000000.0
Mỹ,False,HP,False,Dòng Khác,Dòng Khác,,,,4.0,,Unknown,,4.0,,,True,True,True,False,True,False,Intel,Entry,True,Missing,False,13.0,Active,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,2000000.0
Unknown,True,Apple,False,MacBook Pro M1,MacBook Pro M1,32.0,1024.0,,32.0,1024.0,m1 max,16.0,32.0,1024.0,16.0,False,False,True,False,False,False,Apple,High,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M1,False,False,35800000.0
Việt Nam,False,Acer,False,Nitro 5,Nitro 5,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Other,False,Dedicated - Other/Entry,False,13.0,Active,True,SSD,False,Mới,False,False,Acer,Nitro 5,False,False,34900000.0
Unknown,True,Apple,False,MacBook Pro M1,MacBook Pro M1,8.0,256.0,13.95,8.0,256.0,m1,,8.0,256.0,13.95,False,False,False,False,False,False,Apple,Mid,True,Missing,False,3.0,Active,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M1,False,False,12200000.0
Đài Loan,False,Lenovo,False,Legion 5,Legion 5,16.0,512.0,15.95,16.0,,Unknown,16.0,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion 5,False,False,22500000.0
Mỹ,False,Dell,False,Precision,Precision,32.0,512.0,17.95,32.0,512.0,i7-8850h,,32.0,512.0,17.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,8900000.0
Unknown,True,Dell,False,XPS 13,XPS 13,8.0,512.0,13.95,8.0,,i5-1230u,13.3,8.0,512.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,3.0,Active,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,XPS 13,False,False,10900000.0
Unknown,True,Dell,False,Latitude E Series,Latitude E Series,8.0,127.0,11.95,,,Unknown,,8.0,127.0,11.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude E Series,False,False,1900000.0
Unknown,True,Dell,False,Inspiration 15 5000,Inspiration 15 5000,8.0,512.0,15.95,8.0,512.0,Unknown,15.6,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,5000000.0
Mỹ,False,HP,False,Elitebook 800,Elitebook 800,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook 800,False,False,7300000.0
Việt Nam,False,ASUS,False,TUF Gaming,TUF Gaming,16.0,512.0,15.95,16.0,,i7-12700h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,17990000.0
Mỹ,False,Lenovo,False,ThinkPad X1 Carbon,ThinkPad X1 Carbon,16.0,512.0,,16.0,512.0,Unknown,,16.0,512.0,,False,False,True,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad X1 Carbon,False,False,12700000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,4.0,127.0,13.95,4.0,128.0,Unknown,13.0,4.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,2800000.0
Unknown,True,Apple,False,Macbook air m4,Macbook air m4,16.0,256.0,13.95,16.0,256.0,m4,,16.0,256.0,13.95,False,False,False,False,False,False,Apple,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Macbook air m4,False,False,22490000.0
Unknown,True,HP,False,Pavilion 15,Pavilion 15,8.0,512.0,,8.0,512.0,i5-3060tx,,8.0,512.0,,False,False,True,False,False,False,Intel,Mid,False,Unclear,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Pavilion 15,False,False,4000000.0
Other,False,Dell,False,Gaming G15,Gaming G15,16.0,512.0,15.95,16.0,,i5-13450hx,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,18990000.0
Unknown,True,Dell,False,Latitude,Latitude,,,,,,Unknown,,,,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,4500000.0
Unknown,True,MSI,False,Dòng Khác,Dòng Khác,16.0,512.0,,16.0,512.0,i7-10750h,,16.0,512.0,,False,False,True,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Dòng Khác,False,False,9200000.0
