mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_strength,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,param_bagging_temperature,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_rmse
85.80417714118957,4.180612636971035,0.04285473823547363,0.012284745045271469,2,0.08,5,1200,10,0.5,"{'random_strength': 2, 'learning_rate': 0.08, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 10, 'bagging_temperature': 0.5}",-5.712210736839993,-5.094495101208335,-5.1455807770684014,-5.786067755671354,-5.60162904240556,-5.467996682638729,0.29055903594351856,18,5.467996682638729
2.877493667602539,0.7230704329534379,0.03463521003723145,0.02546352782263257,0.5,0.08,15,500,4,5,"{'random_strength': 0.5, 'learning_rate': 0.08, 'l2_leaf_reg': 15, 'iterations': 500, 'depth': 4, 'bagging_temperature': 5}",-5.813382273498129,-5.216309791204079,-5.42151929690914,-5.88720337048749,-5.729148515788454,-5.6135126495774585,0.2541093028606448,29,5.6135126495774585
77.7377423286438,8.440162669381056,0.03339719772338867,0.003943682845518914,2,0.01,10,1200,10,2,"{'random_strength': 2, 'learning_rate': 0.01, 'l2_leaf_reg': 10, 'iterations': 1200, 'depth': 10, 'bagging_temperature': 2}",-5.871816564399693,-5.523421839058152,-5.412945864754192,-6.411916098140426,-5.870202638998168,-5.818060601070127,0.34905667069221574,35,5.818060601070127
30.40639462471008,3.6374450843316564,0.03426694869995117,0.007696109141441107,0.5,0.05,7,500,10,2,"{'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 10, 'bagging_temperature': 2}",-5.636956480050791,-5.231268498452086,-5.0464944822162545,-6.0335937348280515,-5.57069287370694,-5.503801213850824,0.34242910569033064,23,5.503801213850824
43.561115026474,1.7539870891051212,0.02972726821899414,0.006426434505512287,1,0.01,5,800,10,1,"{'random_strength': 1, 'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 800, 'depth': 10, 'bagging_temperature': 1}",-5.883355492007533,-5.588222941692534,-5.366767828181157,-6.4083441259717775,-5.800507754427944,-5.809439628456189,0.34903440393864443,34,5.809439628456189
13.759617900848388,1.1796357328486398,0.024506282806396485,0.009601902058543678,0,0.03,1,1200,7,0,"{'random_strength': 0, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 1200, 'depth': 7, 'bagging_temperature': 0}",-5.591330062014165,-4.980828243898788,-4.952024695893796,-5.607738762610778,-5.430103161135262,-5.312404985110558,0.2893755993398024,4,5.312404985110558
6.175529718399048,0.6997907416085443,0.020798492431640624,0.006892271020433436,5,0.03,5,1200,5,0,"{'random_strength': 5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 5, 'bagging_temperature': 0}",-5.554804090859567,-5.1010506093880705,-5.166105756660289,-5.700115790601428,-5.610137093263032,-5.426442668154477,0.24444736611355597,14,5.426442668154477
8.576458740234376,0.5661987244165286,0.022267961502075197,0.005412374660988131,2,0.01,3,500,8,2,"{'random_strength': 2, 'learning_rate': 0.01, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 8, 'bagging_temperature': 2}",-6.009792112369423,-5.818419419000185,-5.650560418213232,-6.636951603314006,-6.136854328607345,-6.050515576300838,0.33670543481150345,38,6.050515576300838
27.96802396774292,1.8622149001705837,0.03314790725708008,0.007314759676793225,2,0.01,1,1600,8,5,"{'random_strength': 2, 'learning_rate': 0.01, 'l2_leaf_reg': 1, 'iterations': 1600, 'depth': 8, 'bagging_temperature': 5}",-5.526575060113853,-5.017706807628369,-5.0280740336533265,-5.798368226158251,-5.521644706827352,-5.378473766876231,0.3071403718069362,10,5.378473766876231
6.089190578460693,0.47560533787456305,0.024313831329345705,0.006970000396496417,5,0.03,15,800,6,1,"{'random_strength': 5, 'learning_rate': 0.03, 'l2_leaf_reg': 15, 'iterations': 800, 'depth': 6, 'bagging_temperature': 1}",-5.7916000518643935,-5.238024025939504,-5.397819403867305,-6.052880824222709,-5.992974200959245,-5.6946597013706315,0.3235248514022892,30,5.6946597013706315
