spec_key,group_size,median_price,min_price,max_price,unique_shop_1_names,unique_shop_2_names,unique_shop_3_names,price_range,relative_price_range
Acer|1135G7|8.0|512.0|14.0,5,15590000.0,13490000.0,21190000.0,5,5,5,7700000.0,0.4939063502245029
Acer|10300H|8.0|512.0|15.6,5,18890000.0,14490000.0,23260000.0,5,5,5,8770000.0,0.46426680783483326
Dell|150U|16.0|512.0|14.0,5,22450000.0,18490000.0,28390000.0,3,5,5,9900000.0,0.44097995545657015
ASUS|13650HX|16.0|1024.0|16.0,5,32990000.0,29390000.0,43890000.0,3,5,5,14500000.0,0.4395271294331616
Dell|120U|16.0|1024.0|14.0,5,21690000.0,18490000.0,27890000.0,4,4,4,9400000.0,0.43337943752881514
Dell|1255U|16.0|512.0|15.6,5,18990000.0,14200000.0,22400000.0,4,4,5,8200000.0,0.4318062137967351
Dell|1235U|8.0|512.0|14.0,5,15399000.0,13890000.0,19937000.0,3,4,5,6047000.0,0.3926878368725242
Lenovo|13620H|16.0|512.0|14.0,5,18100000.0,16200000.0,23290000.0,5,5,5,7090000.0,0.39171270718232043
Lenovo|255H|32.0|512.0|14.0,5,33050000.0,27900000.0,39999000.0,4,5,4,12099000.0,0.36608169440242055
Dell|8265U|4.0|1024.0|14.0,5,16700000.0,13180000.0,18800000.0,4,4,3,5620000.0,0.33652694610778444
Dell|120U|16.0|512.0|14.0,5,19900000.0,17200000.0,23750000.0,4,4,5,6550000.0,0.32914572864321606
Dell|8265U|8.0|256.0|14.0,5,19050000.0,17640000.0,23790000.0,5,4,3,6150000.0,0.3228346456692913
ASUS|13420H|16.0|512.0|14.0,5,14099000.0,13400000.0,17490000.0,4,5,5,4090000.0,0.29009149585076954
Dell|1334U|8.0|512.0|15.6,5,14850000.0,12300000.0,16499000.0,5,4,5,4199000.0,0.28276094276094277
Dell|1235U|8.0|256.0|14.0,5,19799000.0,15300000.0,20690000.0,4,4,5,5390000.0,0.2722359715137128
HP|1005G1|4.0|256.0|14.0,5,11290000.0,8890000.0,11899000.0,4,4,3,3009000.0,0.26651904340124005
Unknown|1135G7|8.0|Unknown|Unknown,5,16990000.0,15800000.0,19889000.0,5,5,4,4089000.0,0.24067098293113595
Lenovo|13420H|16.0|512.0|16.0,5,17190000.0,16099000.0,19990000.0,3,4,3,3891000.0,0.2263525305410122
