ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,target_price,log_target_price,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu,storage_ssd,storage_hdd,no_info_storage,condition_score,cpu_tier_encoded,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_HP,brand_LG,brand_Lenovo,brand_MSI,brand_Microsoft,model_Aspire,model_Elitebook,model_Elitebook 800,model_Gaming Thin GF,model_IdeaPad,model_Inspiron,model_Latitude,model_Latitude 14 7000,model_Latitude E Series,model_Legion,model_Legion 5,model_MacBook Air,model_MacBook Air M1,model_MacBook Air M2,model_MacBook Pro,model_MacBook Pro M1,model_MacBook Pro M2,model_Macbook air m4,model_Nitro 5,model_Pavilion 15,model_Precision,model_ProBook,model_ROG Strix,model_TUF Gaming,model_TUF Gaming F15,model_ThinkPad,model_ThinkPad X1 Carbon,model_Vivobook 15,model_Vostro,model_X Series,model_XPS 13,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Qualcomm,cpu_family_ord_filled,cpu_family_group_AMD Ryzen,cpu_family_group_Apple Silicon,cpu_family_group_Intel Core Ultra,cpu_family_group_Intel Core i,cpu_family_group_Intel Low End,cpu_intel_generation_ord,cpu_amd_generation_ord,cpu_apple_core_spec,cpu_suffix_power_ord_filled,gpu_tier_ord_filled,warranty_expired,warranty_active,warranty_not_activated,ram_storage_product_scaled,ram_storage_balance,memory_storage_score,is_entry_memory_storage,is_mid_memory_storage,is_premium_memory_storage,brand_segment_premium,brand_segment_business,brand_segment_gaming_value,brand_segment_rare
16.0,512.0,15.95,0,1,0,0,0,30.8,3.459466289786131,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
16.0,512.0,15.95,0,1,0,0,0,16.99,2.8898160479624417,0,0,0,0,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
8.0,512.0,0.0,0,1,0,0,1,3.5,1.5040773967762742,0,0,0,0,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.5,0.5,10.634724999843208,0,0,0,0,0,1,0
4.0,127.0,0.0,1,0,0,0,1,1.0,0.6931471805599453,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06201171875,0.248046875,8.070906088787817,1,0,0,0,0,0,1
8.0,256.0,13.95,0,0,0,0,0,5.5,1.8718021769015916,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
16.0,1024.0,15.95,0,0,0,0,0,16.9,2.884800712846709,0,0,0,0,0,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,2.0,1.0,12.598874579684942,0,1,0,0,0,1,0
8.0,256.0,13.95,0,0,0,0,0,5.999999,1.94591000619816,0,1,0,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
8.0,256.0,13.95,0,0,0,0,0,5.5,1.8718021769015916,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
32.0,1024.0,13.95,0,1,0,0,0,22.5,3.157000421150113,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,2.0,13.92546301450547,0,1,1,1,0,0,0
8.0,250.0,0.0,0,1,0,0,1,2.3,1.1939224684724346,0,0,0,0,1,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.244140625,0.48828125,9.919902093804222,1,0,0,0,1,0,0
0.0,0.0,0.0,0,1,1,1,1,4.6,1.7227665977411035,0,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.0,0.0,0.0,1,0,0,0,1,0,0
16.0,512.0,17.95,0,0,0,0,0,11.5,2.525728644308256,0,1,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
16.0,512.0,13.95,0,0,0,0,0,23.5,3.198673117550681,0,1,0,1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
8.0,512.0,13.95,0,0,0,0,0,10.5,2.4423470353692043,0,1,0,0,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,1,0,0.5,0.5,10.634724999843208,0,0,0,0,0,1,0
32.0,1024.0,15.95,0,0,0,0,0,14.0,2.70805020110221,0,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,4.0,2.0,13.92546301450547,0,1,1,0,1,0,0
16.0,256.0,13.95,0,0,0,0,0,8.2,2.2192034840549946,0,1,0,0,1,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,-1,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
8.0,256.0,0.0,0,0,0,0,1,5.1,1.8082887711792652,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
16.0,512.0,15.95,0,1,0,0,0,20.99,3.09058780456667,0,0,0,0,0,1,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
8.0,127.0,15.95,0,0,0,0,0,3.0,1.3862943611198906,0,1,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1240234375,0.248046875,9.246479418592056,1,0,0,0,1,0,0
16.0,512.0,13.95,0,0,0,0,0,16.0,2.833213344056216,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
8.0,1024.0,0.0,0,1,0,0,1,2.3,1.1939224684724346,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.5,11.326897046244948,0,0,0,0,0,1,0
8.0,256.0,13.95,0,0,0,0,0,6.5,2.0149030205422647,0,1,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
8.0,250.0,15.95,0,0,0,0,0,6.9,2.066862759472976,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,1,0,0.244140625,0.48828125,9.919902093804222,1,0,0,0,0,0,0
16.0,256.0,13.95,0,0,0,0,0,7.7,2.163323025660538,0,0,0,0,0,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
16.0,256.0,13.95,0,0,0,0,0,5.5,1.8718021769015916,0,1,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
8.0,127.0,15.95,0,0,0,0,0,3.5,1.5040773967762742,0,1,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1240234375,0.248046875,9.246479418592056,1,0,0,0,1,0,0
16.0,512.0,15.95,0,0,0,0,0,15.99,2.8326249356838407,1,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,0,0
16.0,512.0,15.95,0,0,0,0,0,14.5,2.740840023925201,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
16.0,512.0,13.95,0,0,0,0,0,29.49,3.4173987610001637,0,1,0,0,0,1,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,11.906702533283202,0,1,0,1,0,0,0
8.0,256.0,13.95,0,1,0,0,0,5.7,1.9021075263969205,0,0,0,0,1,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
4.0,256.0,15.95,0,0,0,0,0,2.8,1.33500106673234,0,1,0,0,1,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.125,0.25,8.76795190976342,1,0,0,0,1,0,0
16.0,512.0,0.0,0,1,0,0,1,15.0,2.772588722239781,0,0,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
16.0,512.0,15.95,0,0,0,0,0,18.9,2.990719731730447,0,1,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
8.0,256.0,15.95,0,0,0,0,0,6.2,1.9740810260220096,0,1,0,0,0,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
16.0,256.0,13.95,0,0,0,0,0,7.6,2.151762203259462,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
8.0,512.0,13.95,0,0,0,0,0,12.9,2.631888840136646,0,0,0,0,1,0,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,-1,0,1,0,0.5,0.5,10.634724999843208,0,0,0,1,0,0,0
4.0,127.0,11.95,0,0,0,0,0,3.2,1.4350845252893227,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.06201171875,0.248046875,8.070906088787817,1,0,0,0,1,0,0
16.0,512.0,13.95,0,0,0,0,0,6.55,2.021547563260933,0,0,0,0,0,1,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,11.906702533283202,0,1,0,1,0,0,0
16.0,512.0,15.95,0,0,0,0,0,16.8,2.87919845729804,0,0,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
8.0,127.0,15.95,1,0,0,0,0,2.3,1.1939224684724346,0,1,0,0,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.1240234375,0.248046875,9.246479418592056,1,0,0,0,0,0,1
16.0,0.0,0.0,0,0,0,1,1,12.5,2.602689685444384,0,1,0,0,1,0,0,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,-1,0,1,0,0.0,0.0,5.666426688112432,0,0,0,0,0,1,0
8.0,512.0,13.95,0,0,0,0,0,4.8,1.7578579175523736,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.5,0.5,10.634724999843208,0,0,0,1,0,0,0
8.0,0.0,13.95,0,0,0,1,0,3.7,1.547562508716013,0,0,0,0,1,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.0,0.0,4.394449154672439,1,0,0,0,1,0,0
16.0,512.0,15.95,0,0,0,0,0,10.8,2.468099531471619,0,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
8.0,256.0,13.95,0,0,0,0,0,4.2,1.6486586255873816,1,1,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,0,0,0
16.0,256.0,0.0,0,0,0,0,1,8.5,2.2512917986064958,0,1,0,0,1,0,0,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
4.0,127.0,13.95,0,0,0,0,0,3.0,1.3862943611198906,0,1,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.06201171875,0.248046875,8.070906088787817,1,0,0,0,1,0,0
8.0,256.0,0.0,0,0,0,0,1,12.0,2.5649493574615367,0,0,0,0,1,0,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.25,0.5,9.94352523956766,1,0,0,1,0,0,0
16.0,0.0,0.0,0,0,0,1,1,5.0,1.791759469228055,0,1,0,0,1,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.0,0.0,5.666426688112432,0,0,0,0,1,0,0
8.0,256.0,13.95,0,0,0,0,0,6.9,2.066862759472976,0,0,0,0,0,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
16.0,512.0,13.95,0,0,0,0,0,10.2,2.4159137783010487,0,1,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
8.0,1025.0,15.95,0,0,0,0,0,4.2,1.6486586255873816,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1.0009765625,0.5,11.327872180403155,0,0,0,0,1,0,0
16.0,256.0,0.0,0,0,0,0,1,5.0,1.791759469228055,1,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,0,0,0
16.0,256.0,13.95,0,1,0,0,0,8.5,2.2512917986064958,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
16.0,512.0,0.0,0,0,0,0,1,12.49,2.6019486702196644,0,1,0,0,1,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,-1,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
8.0,256.0,15.95,0,0,0,0,0,7.6,2.151762203259462,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
8.0,256.0,13.95,0,0,0,0,0,5.5,1.8718021769015916,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
8.0,512.0,15.95,0,1,0,0,0,9.65,2.365559892155434,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0.5,0.5,10.634724999843208,0,0,0,0,0,1,0
4.0,128.0,15.95,0,0,0,0,0,1.0,0.6931471805599453,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0625,0.25,8.078688229229872,1,0,0,0,0,1,0
8.0,256.0,13.95,0,0,0,0,0,3.8,1.5686159179138452,0,1,0,0,1,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.25,0.5,9.94352523956766,1,0,0,0,0,1,0
16.0,256.0,13.95,0,0,0,0,0,10.9,2.476538400117484,0,1,0,0,0,1,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
16.0,256.0,13.95,0,0,0,0,0,19.5,3.0204248861443626,0,1,0,0,1,1,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.5,0.5,11.215502773007653,0,0,0,1,0,0,0
16.0,512.0,0.0,0,0,0,0,1,8.4,2.2407096892759584,0,1,0,0,0,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
16.0,256.0,0.0,0,0,0,0,1,12.5,2.602689685444384,1,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0.5,0.5,11.215502773007653,0,0,0,0,0,0,0
8.0,512.0,15.95,0,1,0,0,0,7.8,2.174751721484161,0,0,0,0,0,1,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,10.634724999843208,0,0,0,0,1,0,0
